recipe_name	ingredient_not_found	Error	item_link	weight	quantity	energy_gm	protein_gm	fat_gm	carbs_gm	total_dietary_fibre_gm	sugar_gm	sodium_mg	trans_fat_gm	total_saturated_fat_gm	cholesterol_mg	added_sugar_gm	0	0	0
banana dosa,banana pancakes,kele ka dosa	SUCCESS	SUCCESS	0	100	0	155.2289855	1.286956522	6.857971014	22.13630918	0.973913043	4.454879227	35.44154589	0	0	0	0			
vazhakkai fry,raw banana tawa fry	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/raw-banana-fry-recipe-vazhakkai-fry/	100	0	155.3110465	0.971424419	9.022325581	19.97973837	2.340697674	10.66229651	565.4186047	0.153488372	0.500075581	0	0			
banana n apple kulfi,fruit kulfi	SUCCESS	SUCCESS	https://www.tarladalal.com/Fruit-Kulfi-Banana-and-Apple-Kulfi-2853r	100	0.602409639	155.8554217	4.917831325	6.221204819	17.18650602	0.448192771	8.64	36.55421687	0	1.446795181	7.228915663	1.084337349			
homestyle thai green curry	SUCCESS	SUCCESS	https://www.tarladalal.com/Table-top-Thai-Curry-478r	100	0	156.0686667	2.685555556	10.24844444	13.42605556	2.188888889	0.878888889	114.0772222	0.009777778	0.040522222	0	0			
potato podimas,aloo podimas	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/potato-podimas-recipe/	100	0	156.4628099	1.703471074	9.670082645	16.31471074	2.353719008	0.172561983	657.0247934	0.130909091	0.347157025	0	0			
roshun bhapa bhetki	SUCCESS	SUCCESS	https://www.sanjeevkapoor.com/Recipe/Belghoria-Roshun-Bhetki-Secret-Recipe-FoodFood-amp.html	100	0	156.4641621	10.30045477	10.35475037	5.897226891	0.503509639	0.087548196	247.0197726	0.000138408	0.771153732	2.600098863	0			
orange kheer,kamlalebu kheer,komola kheer	SUCCESS	SUCCESS	https://www.tarladalal.com/Kamlalebu-Kheer-Healthy-Bengali-Orange-Kheer-41995r	100	0	157.2049043	2.026200873	2.096069869	7.492663755	0	3.922270742	732.2663755	0.139737991	1.327510917	8.384279476	0			
paneer tikka sandwich brown bread	SUCCESS	SUCCESS	http://allrecipes.co.in/recipe/12835/paneer-tikka-sandwich.aspx	100	0.138408304	157.6537822	4.213767306	9.087667941	15.10851817	1.441902243	2.380087699	260.689237	0.041876016	1.936340745	8.004335682	0.415224913			
turkish watermelon and goat cheese salad	SUCCESS	SUCCESS	http://www.geniuskitchen.com/recipe/watermelon-and-goat-cheese-salad-318632	100	0	157.6698667	0.938353006	14.57422504	7.283567554	0.900694981	5.186067152	888.1184777	0	6.132568119	1.323772752	0			
"bombay curry soup with spinach,bombay style spinach curry,maharashtrian
 style paalak soup,maharashtrian paalak curry"	SUCCESS	SUCCESS	0	100	0	157.7334802	9.098105727	3.735462555	22.48334802	4.336784141	1.29185022	8.09030837	0.371762115	7.210046256	0	0			
mashed potato	SUCCESS	SUCCESS	http://www.food.com/recipe/mashed-potatoes-27361	100	0	158	1.647695853	8.430414747	19.29677419	1.491474654	0	233.6359447	0.00921659	2.124423963	0.552995392	0			
babycorn and paneer subzi	SUCCESS	SUCCESS	https://www.tarladalal.com/Quick-Baby-Corn-and-Paneer-Subzi-251r	100	0	158.321355	4.433441734	9.383468835	14.19490515	2.400542005	0.984390244	234.6408672	0.108682927	4.512704607	14.09756098	0			
shahi dal,creamy urad dal,shahi urad dal	SUCCESS	SUCCESS	https://www.tarladalal.com/Shahi-Dal-30905r	100	0	158.3608871	6.988185484	5.983366935	17.12659274	3.057056452	0.3875	407.3790323	0.095685484	2.154125	0	0			
vegetable haryali,veg hariyali	SUCCESS	SUCCESS	https://www.tarladalal.com/Vegetable-Hariyali-22794r	100	0	158.5476773	7.77797066	4.555012225	21.32234719	7.755867971	3.609535452	259.096577	0	1.191279951	5.061124694	0			
som tam thai green pappaya salad,green papaya salad	SUCCESS	SUCCESS	https://www.tarladalal.com/Som-Tam-Thai-Green-Papaya-Salad-6514r	100	0	158.617288	7.315394259	3.980864401	24.53354009	7.81313098	2.937545365	290.8139228	0	0.477995381	0.023094688	0			
kosha mangso,bengali mutton kasha	SUCCESS	SUCCESS	https://food.ndtv.com/recipe-kosha-mangsho-549002	100	0	158.7654321	12.14407407	10.76528807	3.712469136	0.61872428	1.542201646	759.68107	0.025037037	1.023144033	1.646090535	0			
kanda aloo sabzi gujrati style,kanda aloo sabhariyu	SUCCESS	SUCCESS	https://www.tarladalal.com/Kanda-Aloo-Sambhariyu-42046r	100	0	158.9864253	3.133076923	7.002488688	21.54058824	3.228054299	3.321176471	363.7285068	0.109140271	0.224954751	0	0			
crispy karela,pavakkai fry,bitter gourd fry	SUCCESS	SUCCESS	https://www.tarladalal.com/Crispy-Karela-4332r	100	0	159.6310976	2.718231707	8.218506098	20.38920732	2.71554878	0.512469512	487.2347561	0.064560976	0.910987805	0.731707317	0			
veg kozhambu,kolumbu curry	SUCCESS	SUCCESS	https://www.tarladalal.com/Kolumbu-1664r	100	0	159.6963907	9.622016985	1.139129512	28.4314862	6.206581741	0.156348195	673.7104034	0.040305732	0.925558386	0	0			
lamb stew	SUCCESS	SUCCESS	http://www.sanjeevkapoor.com/Recipe/Lamb-Stew.html	100	0	160.1413987	5.917891782	12.51235324	5.933027055	0.728330781	0.251148545	303.8815722	0	2.942621235	18.63195508	0			
bengali style okra,bengali okra,bengali bhindi	SUCCESS	SUCCESS	https://www.tarladalal.com/Bengali-Style-Okra-(--Rotis-and-Subzis)-38905r	100	0	160.1456311	3.712038835	12.64815534	9.782135922	4.413592233	2.292621359	759.5436893	0.136699029	0.642932039	0	0			
mixed veg korma	SUCCESS	SUCCESS	https://www.tarladalal.com/Hyderabadi-Mixed-Veg-Korma-22367r	100	0	160.3003901	7.01026694	4.558110883	23.29250513	7.553798768	1.336447639	508.3770021	0.070965092	1.739137577	8.057494867	0			
kosambiri,hesaru bele carrot kosambari,kosambari,moong dal kosambiri,moong dal and cucumber kosambiri	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/kosambari-recipe-moong-dal-kosambari/	100	0	160.3076923	5.033846154	9.686939444	13.40772504	5.042225859	0.051260229	330.3404255	0.057610475	0.152379705	0	0			
spicy onion chutney	SUCCESS	SUCCESS	https://www.tarladalal.com/Spicy-Onion-Chutney-40156r	100	0	160.3092784	1.405979381	12.77896907	10.69175258	3.13814433	0.222371134	891.1030928	0.003463918	10.27861856	0	0			
paaya soup,aatu kaal soup,goat hoof soup	SUCCESS	SUCCESS	http://www.bawarchi.com/recipe/aattu-kaal-soup-paaya-oertivbfcbjab.html	100	0	160.392435	0.600945626	14.90477541	6.037825059	0.714893617	1.130401891	2476.137116	0.224680851	2.303404255	0	0			
corn bell pepper salad	SUCCESS	SUCCESS	http://www.awesomecuisine.com/recipes/17568/sweet-corn-capsicum-salad.html	100	0	160.5985401	2.31459854	11.94452555	13.4540146	1.803649635	3.962043796	291.9562044	0	1.763941606	0	0			
peanut and sesame vegetables	SUCCESS	SUCCESS	https://www.tarladalal.com/Peanut-Sesame-Vegetables-(-Thai-Cooking)-475r	100	0	160.9561987	5.072892562	10.78933884	11.0718949	2.15785124	2.134651463	222.7041322	0.065454545	2.993082645	10.90909091	0			
poached egg	SUCCESS	SUCCESS	http://www.food.com/recipe/perfect-poached-eggs-79662	100	2.285714286	161.2326531	12.16	12.16	0	0	0	0	0	0	0	0			
lehsuni palak chawal,garlic spinach rice,garlic spinach fried rice,lahsuni palak rice	SUCCESS	SUCCESS	https://www.tarladalal.com/Lahsuni-Palak-Chawal-4827r	100	0	161.2747322	3.805494644	0.879332073	33.73971014	2.074795211	0.926465028	150.5286704	0.035450536	0.750247637	0	0			
crispy chilli potatoes,chilli potato,fried chilli potato,spicy fried potatoes	SUCCESS	SUCCESS	https://indianhealthyrecipes.com/chilli-potato-recipe/	100	0	161.3444618	1.745393952	8.52567373	19.31477268	1.862394569	0.152746348	310.0250977	0.144826167	0.402711171	0	0			
bhetki gondhoraj	SUCCESS	SUCCESS	http://www.experiencesofagastronomad.com/gondhoraj-bhetki-recipe	100	0	161.4982896	8.172611174	11.63204105	6.995872292	0.384948689	2.843842645	503.0159635	0	3.519397948	14.02508552	0			
paneer mushroom and capsicum satay,paneer,mushrooms and bell pepper satay	SUCCESS	SUCCESS	https://www.tarladalal.com/Paneer--Mushrooms-and-Capsicum-Satay-446r	100	0	161.524644	5.261117196	12.36460022	7.740010953	1.354435926	2.301533406	226.6199343	0.009638554	3.323890471	14.45783133	0			
keongs chicken and green chilli spring onions,keong's chicken,keong's chilli chicken,chilli chicken from mainland china	SUCCESS	SUCCESS	https://woktossedpassion.wordpress.com/2016/11/20/keongs-chili-chicken/	100	0	161.6843441	9.16685012	10.70142266	7.092644937	0.865134919	0.763772375	272.5683676	0.141063318	1.024525247	32.46059311	0			
bengali style pumpkin curry,kumror chhokka,bengali kumro chenchki,green pumpkin curry	SUCCESS	SUCCESS	https://www.tarladalal.com/Bengali-Style-Jackfruit-Curry-Echor-Kosha-41589r	100	0	162.3552874	4.465378151	12.35420168	9.142268908	4.91210084	0.921428571	335.8460504	0	1.149117647	1.764705882	0			
fish thoran,malabari fish	SUCCESS	SUCCESS	http://www.sanjeevkapoor.com/Recipe/Kerala-Style-Fish-Thoran.html	100	0	162.3934967	1.00897738	12.03991517	12.65735156	1.70070688	0.168586239	913.8402451	0.001979265	5.839681433	0	0			
chicken 65	SUCCESS	SUCCESS	https://www.archanaskitchen.com/chicken-65-recipe	100	0	162.9069264	14.81914502	8.762851732	5.595443723	0.505032468	1.918695887	1117.351732	0.099431818	1.490542208	55.60064935	0			
spicy lemon chicken kebab,lemon chicken,lemon chicken kebob,spicy chicken kebab	SUCCESS	SUCCESS	https://www.archanaskitchen.com/spicy-lemon-chicken-kebab-recipe	100	0	163.2666667	9.700666667	12.37626667	3.658666667	0.818666667	0.3808	550.1466667	0.034666667	2.379333333	45.86666667	0			
avial,kerala mixed vegetable curry with coconut and yogurt	SUCCESS	SUCCESS	https://www.tarladalal.com/Avial-South-Indian-Curry-22366r	100	0	164.8833333	7.576666667	3.927166667	25.51833333	10.95833333	0.79	347.7366667	0.000233333	0.93375	0.5	0			
kerala style prawn curry,chemmeen curry,prawn coconut curry,kerela prawn curry,chemmeen moilee,konju varutharaccha curry,chemmeen thenga pal curry	SUCCESS	SUCCESS	https://www.archanaskitchen.com/kerala-style-chemeen-moilee-recipe-prawn-curry	100	0	165.1672854	11.96199825	10.90532867	4.981445731	0.390456432	0.776042804	488.8071631	0.08283468	1.298717187	87.90128849	0			
watermelon feta salad	SUCCESS	SUCCESS	https://www.tarladalal.com/Watermelon-Feta-Salad-38359r	100	0	165.5146254	4.424570674	12.09537649	11.07397622	0.543725231	9.075297226	808.8507266	0	7.107450462	18.54689564	0			
thai fried rice stick	SUCCESS	SUCCESS	http://www.sanjeevkapoor.com/recipe/Thai-Fried-Rice-Sticks.html	100	0	165.7080376	11.35418874	6.491934611	16.19350036	1.010051192	4.750676627	626.7055321	0.057161416	0.584775143	16.64501462	0			
hot n sour veggie salad,hot and sour vegetable noodle salad	SUCCESS	SUCCESS	https://www.tarladalal.com/Hot-and-Sour-Vegetable-Noodle-Salad-38964r	100	0	166.2958596	3.931672608	1.13378119	34.60983274	1.815629284	2.420921305	78.0134357	0.016890595	0.064351248	0	0			
akoori (masala scrambled eggs),akoori,egg akoori,masala scrambled eggs,akuri,egg akuri	SUCCESS	SUCCESS	http://www.bawarchi.com/recipe/akoori-masala-scrambled-eggs-oers0ahefgjih.html	100	0	166.4777975	6.239218472	13.72557726	4.602984014	1.048490231	0.332326821	345.7211368	0.084298401	1.896690941	0	0			
palak channa dal,spinach and gram dal,spinach dal,palak dal	SUCCESS	SUCCESS	https://www.tarladalal.com/Palak-Chana-Dal-22166r	100	0	166.8133803	8.697183099	2.226408451	28.51352113	7.102112676	2.288732394	731.5950704	0	0.005084507	0	0			
potato roast,aloo roast	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/potato-roast-recipe-aloo-roast/	100	0	166.9380531	1.577876106	8.96460177	20.49646018	1.937168142	0	9.734513274	0.155752212	0.409734513	0	0			
dhakai fish tikka	SUCCESS	SUCCESS	http://www.bongcook.com/2017/10/rajsahi-fish-tikka.html	100	0	166.9674532	11.58779496	11.17233523	5.34906428	0.752318959	0.246786005	370.4971522	0	0.250504475	0.585842148	0			
date milkshake	SUCCESS	SUCCESS	0	100	0	167	2.515151515	1.939393939	35.14969697	2.515151515	9.072727273	635.2424242	0.121212121	1.151515152	7.272727273	0			
omelette	SUCCESS	SUCCESS	http://indianhealthyrecipes.com/vegetable-omelette-vegetable-omelette-recipe/	100	0.754716981	167.109434	8.497811321	13.78158491	2.673924528	0.815471698	0.348566038	733.1132075	0.153773585	1.485230189	0	0			
pad thai noodles veg,vegetable pad thai	SUCCESS	SUCCESS	http://allrecipes.com/recipe/220134/authentic-pad-thai-noodles/	100	0	167.7627882	6.322103618	8.198726859	17.03167304	1.945461845	3.632803529	719.3468504	0.079772768	0.627353881	1.571281803	0			
calcutta chilli chicken	SUCCESS	SUCCESS	http://www.bongcookbook.com/2012/11/kolkata-style-chilli-chicken-way-ma-in.html	100	0	169.3254434	7.796940371	9.576612903	12.12985826	1.711779081	0.135434995	690.8308895	0.125464321	1.112510264	29.42326491	0			
kashmiri style gushtaba,gushtaba,minced mutton in curd,kashmiri gushtaba	SUCCESS	SUCCESS	https://www.archanaskitchen.com/kashmiri-style-gushtaba-recipe	100	0	169.5010395	12.63185031	12.35862786	1.916049896	0.024948025	0.021205821	951.0561331	0.020790021	0.615837838	2.494802495	0			
classic railway mutton curry	SUCCESS	SUCCESS	http://curriesanstories.blogspot.in/2014/01/railway-mutton-curry-and-welcoming-2014.html#axzz51y4cs0KO	100	0	169.9105889	11.06333874	11.409792	6.269767693	1.233954619	0.747150189	373.5696921	0.025715829	1.241045921	0.648298217	0			
pepper jeera rasam	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/pepper-cumin-rasam-recipe/	100	0	169.9161148	1.316585725	16.80500368	4.85727741	1.366004415	1.608535688	1437.18028	0.640618102	8.630703458	0	0			
lemon pepper fish,sour and pepper fish	SUCCESS	SUCCESS	https://www.archanaskitchen.com/lemon-pepper-fish-recipe	100	0	169.9257912	13.18802837	11.77519098	2.917766461	0.668570389	0.077482721	705.1229538	0.032011641	0.086080757	0	0			
aloo phoolkopir dalna,bengali potato and cauliflower curry	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/aloo-phulkopir-dalna-recipe/	100	0	170.2534562	1.500184332	12.70599078	13.95632873	2.061443932	1.666129032	309.5130568	0.109354839	3.837301075	0	0			
hot n sour noodle soup,hot and sour noodle soup	SUCCESS	SUCCESS	https://www.tarladalal.com/Hot-and-Sour-Noodle-and-Vegetable-Salad-450r	100	0	170.5734049	4.037848673	1.16027668	35.43127047	1.860559006	2.41798419	80.29644269	0.017391304	0.065073123	0	0			
pak choy noodles salad,noodle salad	SUCCESS	SUCCESS	https://www.tarladalal.com/Pakchoy-Noodle-Salad-22549r	100	0	170.9675046	4.118602085	8.772875536	18.78862048	2.122869405	2.475536481	323.4420601	0.060429185	0.891793991	0	0			
doodh paak,dudh pak,doodh pak	SUCCESS	SUCCESS	https://www.tarladalal.com/Doodh-Paak-(-Gujarati-Recipe)-634r	100	0	171.1764706	4.399243697	8.051386555	16.10252101	0.206722689	8.44592437	16.25210084	0.000189076	0.054731092	0	0			
oatmeal with milk	SUCCESS	SUCCESS	0	100	0	171.2077922	6.494155844	4.234285714	27.05064935	3.541558442	0.347142857	682.6233766	0.12987013	1.622987013	7.792207792	0			
peanut sesame vegetables	SUCCESS	SUCCESS	https://www.tarladalal.com/Peanut-Sesame-Vegetables-(-Thai-Cooking)-475r	100	0	171.2753606	5.52990991	11.76135135	11.0810328	2.352252252	1.452670392	242.7675676	0.071351351	3.26272973	11.89189189	0			
mutton vindaloo	SUCCESS	SUCCESS	http://www.sanjeevkapoor.com/Recipe/Mutton-Vindaloo.html	100	0	171.5108173	1.383653846	10.9327524	17.51989183	1.674519231	0.632572115	706.765625	0.190384615	0.504320913	0	0			
rajgira ki kadhi,amaranth ki kadhi	SUCCESS	SUCCESS	https://www.tarladalal.com/Rajgira-ki-Kadhi-40696r	100	0	172.2098214	5.614866071	5.80859375	25.07301339	1.575892857	7.073883929	482.9441964	0	1.340645089	4.017857143	0			
pineapple rasam	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/pineapple-rasam-recipe-how-to-make-pineapple-rasam-recipe/	100	0	172.363538	6.55610495	6.645388153	22.63871247	3.335461185	4.780362456	1056.836354	0.235488234	3.171181499	0.00389505	0			
glass noodle salad	SUCCESS	SUCCESS	https://www.tarladalal.com/Glass-Noodle-Salad-456r	100	0	172.6674473	8.473477752	2.930327869	29.24093091	1.855152225	1.933729508	1298.812705	0.058352459	1.69979918	4.262295082	0			
corn seekh kebab	SUCCESS	SUCCESS	https://www.tarladalal.com/Corn-Seekh-Kebab-30941r	100	5.687203791	172.7298578	2.155687204	9.245023697	21.49407583	2.306161137	1.531753555	958.2521327	0.15535545	2.550118483	10.18957346	0			
boiled egg	SUCCESS	SUCCESS	http://www.food.com/recipe/perfect-boiled-eggs-68491	100	2.5	173	13.3	13.3	0	0	0	0	0	0	0	0			
channa aam kashundi paturi	SUCCESS	SUCCESS	http://www.primadonaskitchen.com/chanar-paturi/	100	0	173.5377358	9.444528302	12.49976415	5.83745283	1.49009434	2.108632075	457.9858491	0.000792453	1.978283019	12.83018868	0			
lauki kheer with mini rasgullas	SUCCESS	SUCCESS	https://www.tarladalal.com/Hyderabadi-Lauki-Kheer-with-Mini-Rasgullas-41548r	100	0	173.8171091	5.518702065	3.696961652	30.00244838	0.489970501	24.35554572	373.1734513	0.07079646	0.914362832	4.336283186	19.88731563			
lemon grass spicy vegetables,spicy vegetables with lemon grass	SUCCESS	SUCCESS	https://www.tarladalal.com/Lemon-Grass-Spicy-Vegetables-474r	100	0	174.1593533	8.320600462	5.530427252	21.75506928	7.373325635	2.535334873	987.2459584	0.060969977	0.420722864	2.251732102	0			
scrambled egg	SUCCESS	SUCCESS	http://www.food.com/recipe/scrambled-eggs-109555	100	0	174.8718609	10.4855763	14.25241468	1.14591114	0.068190599	0	365.6844816	0.04121056	0.391500322	2.472633612	0			
kasuri malai murgh tikka,kasuri malai murgh,kasuri malai murg	SUCCESS	SUCCESS	https://www.archanaskitchen.com/kasuri-malai-murgh-tikka-recipe	100	0	176.1023805	9.195748894	13.21708447	8.806113335	3.214282705	0.582578471	452.0636191	0.027807036	4.528402781	41.28923531	0			
kolumbu	SUCCESS	SUCCESS	https://www.tarladalal.com/Kolumbu-1664r	100	0	177.2771855	9.425671642	3.361620469	27.49748401	5.428997868	0.157014925	262.7134328	0.085509595	1.028972281	0	0			
rose & coconut ice cream,tender coconut ice cream	SUCCESS	SUCCESS	https://www.tarladalal.com/Rose-and-Tender-Coconut-Ice-cream-2032r	100	0	177.377551	2.115204082	9.556938776	21.29336735	0.351020408	15.29510204	543.8010204	0.102040816	5.792132653	27.24489796	0			
safed maas recipe,rajasthani safed maas,lamb in white gravy,mutton in cashew curry	SUCCESS	SUCCESS	https://www.archanaskitchen.com/rajasthani-style-safed-maas-recipe	100	0	177.3825215	10.64369628	12.43982808	6.540114613	1.395415473	0.440974212	651.765043	0.052793696	0.876790831	1.719197708	0			
mughlai fish curry	SUCCESS	SUCCESS	https://www.archanaskitchen.com/mughlai-fish-curry-recipe	100	0	177.5021889	3.585766104	14.67854909	8.988705441	2.642526579	0.295497186	1554.148218	0.227642276	1.734950594	4.596622889	0			
schezwan cheese dosa	SUCCESS	SUCCESS	https://www.tarladalal.com/Schezwan-Cheese-Dosa-40856r	100	0.597014925	177.6060999	7.34367294	12.12399091	9.303698897	0.233614536	1.221479559	456.1453602	0.029850746	4.71641791	0	0			
kalo jeere diye phoolkopi shorshay,shorshe phulkopi,kalo jeere diye maach,fish curry in nigella flavored spicy sauce	SUCCESS	SUCCESS	http://www.recipejunction.in/2014/03/doi-sorshe-phulkopicauliflower-in.html	100	0	177.8410351	3.764861368	14.03770795	10.7094085	2.825878004	3.282532348	448.3826248	0.020166359	1.980186691	1.663585952	0			
sweet corn cutlets	SUCCESS	SUCCESS	https://www.tarladalal.com/Sweet-Corn-Cutlets-6513r	100	1.720430108	178.0215054	5.019354839	1.817204301	38.12688172	2.860215054	4.176344086	428.7053763	0	0.326451613	0	0			
paal payassam,milk payasam,milk kheer,paal payasam,pal payasam,milk pudding	SUCCESS	SUCCESS	https://www.tarladalal.com/Paal-Payasam-in-A-Pressure-Cooker-Sweet-Milk-Rice-Kheer-Recipe-for-Onam-41914r	100	0	179.4303797	4.078101266	5.011898734	25.56139241	0.148101266	12.64658228	15.12658228	0	0.020506329	0	0			
goat curry in yogurt gravy,mutton in yogurt curry,mutton in curd curry,mutton masala in yogurt gravy	SUCCESS	SUCCESS	https://www.archanaskitchen.com/goat-curry-in-yogurt-gravy-recipe	100	0	179.9324209	13.65546621	12.51197605	3.15786142	0.768947819	0.098289136	35.93541488	0	0.378786142	1.026518392	0			
goan style frango vera,chicken vera	SUCCESS	SUCCESS	https://www.archanaskitchen.com/goan-style-frango-vera-recipe-chicken-vera	100	0	180.3204005	4.921952441	11.01627034	15.84911139	1.627534418	0.030037547	6.518147685	0.165206508	0.437279099	0	0			
bombay masala roll	SUCCESS	SUCCESS	https://www.tarladalal.com/Veg-Frankie-Mumbai-Roadside-Recipe-33438r	100	0.526315789	180.4276316	3.370394737	6.447368421	27.79407895	2.144736842	0.026973684	484.6973684	0.069473684	0.182763158	0	0			
